ontology_id,ontology,mondo_id
C2676721,UMLS,0012872
C567341,MESH,0012872
612350,OMIM,0012873
Q79.6,ICD10,0012873
C567340,MESH,0012873
157965,Orphanet,0012873
C2676510,UMLS,0012873
C567339,MESH,0012874
C2676508,UMLS,0012874
612353,OMIM,0012874
612354,OMIM,0012875
C567338,MESH,0012875
771,Orphanet,0012875
0110906,DOID,0012875
206,Orphanet,0012875
C2676507,UMLS,0012875
C0398626,UMLS,0012876
612356,OMIM,0012876
286.3,ICD9,0012876
C562865,MESH,0012876
234468009,SCTID,0012876
C2700439,UMLS,0012877
C567530,MESH,0012877
612357,OMIM,0012877
C3552552,UMLS,0012878
C567337,MESH,0012878
612359,OMIM,0012878
612361,OMIM,0012879
0070090,DOID,0012879
C2677614,UMLS,0012879
C567220,MESH,0012880
E23.0,ICD10,0012880
612370,OMIM,0012880
C2675302,UMLS,0012880
0090084,DOID,0012880
0010773,GARD,0012880
C3552553,UMLS,0012880
612371,OMIM,0012881
C567529,MESH,0012881
C2700438,UMLS,0012881
C567531,MESH,0012882
C2700440,UMLS,0012882
612372,OMIM,0012882
0000224,EFO,0012883
C3182,NCIT,0012883
0060318,DOID,0012883
C0023487,UMLS,0012883
28950004,SCTID,0012883
520,Orphanet,0012883
C92.40,ICD10,0012883
10001019,MedDRA,0012883
9866/3,ICDO,0012883
0000538,GARD,0012883
D015473,MESH,0012883
110004001,SCTID,0012883
C92.4,ICD10,0012883
612376,OMIM,0012883
612378,OMIM,0012884
C2676487,UMLS,0012884
733601006,SCTID,0012885
139477,Orphanet,0012885
C4317224,UMLS,0012885
E77.8,ICD10,0012885
0012397,GARD,0012885
324737,Orphanet,0012885
C3150191,UMLS,0012885
612379,OMIM,0012885
0080568,DOID,0012885
0110905,DOID,0012886
771,Orphanet,0012886
C567327,MESH,0012886
206,Orphanet,0012886
612380,OMIM,0012886
C2676485,UMLS,0012886
0110884,DOID,0012887
612381,OMIM,0012887
771,Orphanet,0012887
C2676484,UMLS,0012887
206,Orphanet,0012887
C567326,MESH,0012887
612387,OMIM,0012888
C2676468,UMLS,0012888
C2676467,UMLS,0012889
612388,OMIM,0012889
612389,OMIM,0012890
0060268,DOID,0012890
C567325,MESH,0012890
C2676466,UMLS,0012890
C567324,MESH,0012891
612390,OMIM,0012891
C2676465,UMLS,0012891
0060269,DOID,0012891
300284,Orphanet,0012892
763318007,SCTID,0012892
C567320,MESH,0012892
612394,OMIM,0012892
C2676285,UMLS,0012892
612400,OMIM,0012893
239872002,SCTID,0012893
C0029410,UMLS,0012893
239873007,SCTID,0012894
715.96,ICD9,0012894
C0409959,UMLS,0012894
612401,OMIM,0012894
G24.1,ICD10,0012895
370103,Orphanet,0012895
C567319,MESH,0012895
612406,OMIM,0012895
0090042,DOID,0012895
C2676281,UMLS,0012895
C1538742,UMLS,0012896
612410,OMIM,0012896
0111289,DOID,0012896
C84705,NCIT,0012897
49762007,SCTID,0012897
D68.1,ICD10,0012897
D005173,MESH,0012897
0009670,GARD,0012897
437256,COHD,0012897
612416,OMIM,0012897
329,Orphanet,0012897
2229,DOID,0012897
286.2,ICD9,0012897
C0015523,UMLS,0012897
C2676275,UMLS,0012898
612417,OMIM,0012898
C567317,MESH,0012899
612421,OMIM,0012899
C2676272,UMLS,0012899
C2676271,UMLS,0012900
C567316,MESH,0012900
0111427,DOID,0012900
612422,OMIM,0012900
612423,OMIM,0012901
D68.8,ICD10,0012901
749,Orphanet,0012901
286.9,ICD9,0012901
C562725,MESH,0012901
0004477,GARD,0012901
C0272339,UMLS,0012901
C3887929,UMLS,0012902
C1413996,UMLS,0012902
H90.3,ICD10,0012902
612431,OMIM,0012902
0110556,DOID,0012902
C1539278,UMLS,0012903
612433,OMIM,0012903
0110502,DOID,0012903
H90.3,ICD10,0012903
C2676254,UMLS,0012904
C580388,MESH,0012904
345.10,ICD9,0012904
702326000,SCTID,0012904
612437,OMIM,0012904
0111448,DOID,0012904
612438,OMIM,0012905
E75.2,ICD10,0012905
0060798,DOID,0012905
C2676244,UMLS,0012905
0010917,GARD,0012905
C567314,MESH,0012905
139441,Orphanet,0012905
0110622,DOID,0012906
C2676235,UMLS,0012906
C567310,MESH,0012906
Q34.8,ICD10,0012906
612444,OMIM,0012906
C2676234,UMLS,0012907
612445,OMIM,0012907
171844,Orphanet,0012907
717920004,SCTID,0012907
C567309,MESH,0012907
0060299,DOID,0012908
C2676233,UMLS,0012908
C2676232,UMLS,0012908
D84.1,ICD10,0012908
612446,OMIM,0012908
C567306,MESH,0012909
C2676231,UMLS,0012909
612447,OMIM,0012909
612448,OMIM,0012910
C567305,MESH,0012910
C2676230,UMLS,0012910
79444,Orphanet,0012911
C2675910,UMLS,0012911
612462,OMIM,0012911
C548076,MESH,0012911
0010681,GARD,0012911
E20.1,ICD10,0012911
717792007,SCTID,0012911
C2932716,UMLS,0012911
190867002,SCTID,0012912
D011556,MESH,0012912
4183,DOID,0012912
665,Orphanet,0012912
79445,Orphanet,0012912
0007860,GARD,0012912
612463,OMIM,0012912
237659007,SCTID,0012912
C0033835,UMLS,0012912
E20.1,ICD10,0012912
8084001,SCTID,0012912
275.49,ICD9,0012912
C129722,NCIT,0012912
C122804,NCIT,0012913
C567292,MESH,0012913
612469,OMIM,0012913
C2675904,UMLS,0012913
612474,OMIM,0012914
0010813,GARD,0012914
758.33,ICD9,0012914
Q93.5,ICD10,0012914
0060411,DOID,0012914
C2675897,UMLS,0012914
250989,Orphanet,0012914
699305004,SCTID,0012914
C567290,MESH,0012915
Q92.3,ICD10,0012915
0010591,GARD,0012915
612475,OMIM,0012915
C2675891,UMLS,0012915
250994,Orphanet,0012915
0060435,DOID,0012915
0060415,DOID,0012916
Q93.5,ICD10,0012916
719651000,SCTID,0012916
C567289,MESH,0012916
C4304538,UMLS,0012916
0013391,GARD,0012916
C2675875,UMLS,0012916
612513,OMIM,0012916
261349,Orphanet,0012916
C567288,MESH,0012917
612514,OMIM,0012917
C2675874,UMLS,0012917
C567287,MESH,0012918
612518,OMIM,0012918
C2675867,UMLS,0012918
0110612,DOID,0012918
Q34.8,ICD10,0012918
C2675866,UMLS,0012919
C567286,MESH,0012919
E10,ICD10,0012919
0110757,DOID,0012919
612520,OMIM,0012919
E10,ICD10,0012920
0110758,DOID,0012920
612521,OMIM,0012920
C567285,MESH,0012920
C2675865,UMLS,0012920
E10,ICD10,0012921
0110759,DOID,0012921
C2675864,UMLS,0012921
612522,OMIM,0012921
C567284,MESH,0012921
612525,OMIM,0012922
C2675862,UMLS,0012922
C567283,MESH,0012922
0013389,GARD,0012923
C2675861,UMLS,0012923
0111137,DOID,0012923
612526,OMIM,0012923
E88.1,ICD10,0012923
C567282,MESH,0012923
C2675860,UMLS,0012924
C567281,MESH,0012924
612527,OMIM,0012924
C2675859,UMLS,0012925
612528,OMIM,0012925
C567280,MESH,0012925
C567279,MESH,0012926
K00.5,ICD10,0012926
C2675858,UMLS,0012926
612529,OMIM,0012926
0110060,DOID,0012926
C2675857,UMLS,0012927
0003738,GARD,0012927
250999,Orphanet,0012927
Q93.5,ICD10,0012927
0060412,DOID,0012927
C4274528,UMLS,0012927
C2931584,UMLS,0012927
612530,OMIM,0012927
716515000,SCTID,0012927
G11.4,ICD10,0012928
171863,Orphanet,0012928
C567262,MESH,0012928
C2675528,UMLS,0012928
763070001,SCTID,0012928
612539,OMIM,0012928
0110794,DOID,0012928
G71.2,ICD10,0012929
C2675527,UMLS,0012929
0080101,DOID,0012929
C567261,MESH,0012929
612540,OMIM,0012929
210163,Orphanet,0012929
C2675526,UMLS,0012930
331176,Orphanet,0012930
C2751630,UMLS,0012930
178503,Orphanet,0012930
D70,ICD10,0012930
612541,OMIM,0012930
612551,OMIM,0012931
C2675525,UMLS,0012931
C567259,MESH,0012932
612554,OMIM,0012932
C2675523,UMLS,0012932
C2675521,UMLS,0012933
C2675520,UMLS,0012933
C2675522,UMLS,0012933
612555,OMIM,0012933
612557,OMIM,0012934
C2675516,UMLS,0012934
612558,OMIM,0012935
C2675515,UMLS,0012935
C2675514,UMLS,0012936
612559,OMIM,0012936
612561,OMIM,0012937
C2931850,UMLS,0012937
612562,OMIM,0012938
C567254,MESH,0012938
C2675512,UMLS,0012938
612563,OMIM,0012939
C567253,MESH,0012939
C2675511,UMLS,0012939
612566,OMIM,0012940
C567252,MESH,0012940
771,Orphanet,0012940
206,Orphanet,0012940
0110908,DOID,0012940
C2675509,UMLS,0012940
612567,OMIM,0012941
C567251,MESH,0012941
C2675508,UMLS,0012941
0110909,DOID,0012941
612571,OMIM,0012942
C2675497,UMLS,0012942
0110409,DOID,0012943
C2675496,UMLS,0012943
H35.5,ICD10,0012943
C567249,MESH,0012943
612572,OMIM,0012943
612576,OMIM,0012944
C2675492,UMLS,0012944
C567245,MESH,0012944
0060202,DOID,0012945
C2675491,UMLS,0012945
612577,OMIM,0012945
0010496,GARD,0012945
C567244,MESH,0012945
C2675488,UMLS,0012946
C567241,MESH,0012946
612580,OMIM,0012946
0070033,DOID,0012946
612581,OMIM,0012947
C2675487,UMLS,0012947
0070034,DOID,0012947
C567240,MESH,0012947
C2675486,UMLS,0012948
612582,OMIM,0012948
0060422,DOID,0012948
C4305276,UMLS,0012948
Q93.5,ICD10,0012948
96125,Orphanet,0012948
718688008,SCTID,0012948
C567239,MESH,0012948
C567238,MESH,0012949
C2675485,UMLS,0012949
612586,OMIM,0012949
C567237,MESH,0012950
612587,OMIM,0012950
C2675484,UMLS,0012950
612589,OMIM,0012951
C2675483,UMLS,0012951
612590,OMIM,0012952
C2675482,UMLS,0012952
612591,OMIM,0012953
C2675481,UMLS,0012953
612592,OMIM,0012954
C2675480,UMLS,0012954
C2675479,UMLS,0012955
612593,OMIM,0012955
C2675478,UMLS,0012956
612594,OMIM,0012956
802,Orphanet,0012956
802,Orphanet,0012957
612595,OMIM,0012957
C2675477,UMLS,0012957
C2675476,UMLS,0012958
802,Orphanet,0012958
612596,OMIM,0012958
612599,OMIM,0012959
C2675475,UMLS,0012959
0111285,DOID,0012959
0070035,DOID,0012960
612621,OMIM,0012960
0012558,GARD,0012960
C567234,MESH,0012960
C2675473,UMLS,0012960
E10,ICD10,0012961
C567233,MESH,0012961
0110760,DOID,0012961
C2675472,UMLS,0012961
612622,OMIM,0012961
612623,OMIM,0012962
C2675471,UMLS,0012962
C2675470,UMLS,0012963
612624,OMIM,0012963
766050000,SCTID,0012964
C567232,MESH,0012964
C2675463,UMLS,0012964
612626,OMIM,0012964
1596,Orphanet,0012964
Q93.5,ICD10,0012964
0060397,DOID,0012964
C2675462,UMLS,0012965
612627,OMIM,0012965
C567231,MESH,0012965
C2675112,UMLS,0012966
612628,OMIM,0012966
766982000,SCTID,0012967
C567228,MESH,0012967
C2675459,UMLS,0012967
D55.3,ICD10,0012967
612631,OMIM,0012967
86817,Orphanet,0012967
612632,OMIM,0012968
H35.5,ICD10,0012968
C2675458,UMLS,0012968
C567227,MESH,0012968
0110835,DOID,0012968
C2674665,UMLS,0012969
612633,OMIM,0012969
C2675128,UMLS,0012970
612634,OMIM,0012970
612635,OMIM,0012971
C2673520,UMLS,0012971
C567218,MESH,0012972
C2675251,UMLS,0012972
0111304,DOID,0012972
612637,OMIM,0012972
0110901,DOID,0012973
C567217,MESH,0012973
771,Orphanet,0012973
612639,OMIM,0012973
C2675249,UMLS,0012973
206,Orphanet,0012973
C567216,MESH,0012974
C2675238,UMLS,0012974
0110583,DOID,0012974
612642,OMIM,0012974
H90.3,ICD10,0012974
C2675237,UMLS,0012975
H90.3,ICD10,0012975
C567215,MESH,0012975
0110565,DOID,0012975
612643,OMIM,0012975
C567214,MESH,0012976
C2675236,UMLS,0012976
H90.3,ICD10,0012976
612644,OMIM,0012976
0110559,DOID,0012976
0110476,DOID,0012977
CN674504,UMLS,0012977
C2675235,UMLS,0012977
H90.3,ICD10,0012977
612645,OMIM,0012977
AN1075764,GTR,0012977
C567213,MESH,0012977
C567212,MESH,0012978
612649,OMIM,0012978
C2675229,UMLS,0012978
0110602,DOID,0012978
Q34.8,ICD10,0012978
C567211,MESH,0012979
612650,OMIM,0012979
C2675228,UMLS,0012979
0110601,DOID,0012979
Q34.8,ICD10,0012979
C567210,MESH,0012980
0060641,DOID,0012980
C4509819,UMLS,0012980
C2675227,UMLS,0012980
Q87.8,ICD10,0012980
199332,Orphanet,0012980
612651,OMIM,0012980
723309006,SCTID,0012980
612653,OMIM,0012981
0110919,DOID,0012981
C2675212,UMLS,0012981
C567208,MESH,0012981
612656,OMIM,0012982
0050994,DOID,0012982
718753002,SCTID,0012982
C2675211,UMLS,0012982
G11.8,ICD10,0012982
C567207,MESH,0012982
209967,Orphanet,0012982
612657,OMIM,0012983
C567206,MESH,0012983
0111019,DOID,0012983
C2675210,UMLS,0012983
C2675204,UMLS,0012984
171848,Orphanet,0012984
0080181,DOID,0012984
612674,OMIM,0012984
C567203,MESH,0012984
723452007,SCTID,0012984
C567202,MESH,0012985
612690,OMIM,0012985
C2675192,UMLS,0012985
0110920,DOID,0012985
C567201,MESH,0012986
208441,Orphanet,0012986
612691,OMIM,0012986
Q04.3,ICD10,0012986
C2675191,UMLS,0012986
0010785,GARD,0012986
612692,OMIM,0012987
C3150207,UMLS,0012987
E23.0,ICD10,0012988
0010774,GARD,0012988
C2675188,UMLS,0012988
C3552574,UMLS,0012988
612702,OMIM,0012988
C567199,MESH,0012988
0090086,DOID,0012988
0070278,DOID,0012989
C567198,MESH,0012989
612703,OMIM,0012989
C2675187,UMLS,0012989
C567197,MESH,0012990
H35.5,ICD10,0012990
0010882,GARD,0012990
0110330,DOID,0012990
C3150208,UMLS,0012990
C2675186,UMLS,0012990
612712,OMIM,0012990
C567196,MESH,0012991
CN200191,UMLS,0012991
168972,Orphanet,0012991
C2675185,UMLS,0012991
612713,OMIM,0012991
0050807,DOID,0012991
C4302747,UMLS,0012992
C2675184,UMLS,0012992
612714,OMIM,0012992
199337,Orphanet,0012992
722207000,SCTID,0012992
C567195,MESH,0012992
C2675183,UMLS,0012993
C567194,MESH,0012993
612715,OMIM,0012993
C0268468,UMLS,0012994
277.89,ICD9,0012994
0111168,DOID,0012994
G24.1,ICD10,0012994
C562657,MESH,0012994
0010365,GARD,0012994
70594,Orphanet,0012994
612716,OMIM,0012994
45116002,SCTID,0012994
C567193,MESH,0012995
612717,OMIM,0012995
C2675180,UMLS,0012995
0010323,GARD,0012996
E72.8,ICD10,0012996
C567192,MESH,0012996
702440000,SCTID,0012996
35704,Orphanet,0012996
C2675179,UMLS,0012996
270.8,ICD9,0012996
0050712,DOID,0012996
612718,OMIM,0012996
720636001,SCTID,0012997
1415,Orphanet,0012997
612726,OMIM,0012997
C0795969,UMLS,0012997
0009280,GARD,0012997
C535632,MESH,0012997
C567176,MESH,0012998
612731,OMIM,0012998
C2674798,UMLS,0012998
124239003,SCTID,0012999
277.6,ICD9,0012999
E72.8,ICD10,0012999
0002578,GARD,0012999
C0574080,UMLS,0012999
612736,OMIM,0012999
382,Orphanet,0012999
C537622,MESH,0012999
0050799,DOID,0012999
100924,Orphanet,0013000
C562618,MESH,0013000
E80.2,ICD10,0013000
0004445,GARD,0013000
C2748608,UMLS,0013000
C133887,NCIT,0013000
612740,OMIM,0013000
C0268328,UMLS,0013000
C562460,MESH,0013001
C0233778,UMLS,0013001
612759,OMIM,0013001
C1423873,UMLS,0013002
612775,OMIM,0013002
0111020,DOID,0013002
612776,OMIM,0013003
141152,Orphanet,0013003
Q38.3,ICD10,0013003
C2748588,UMLS,0013003
C2748587,UMLS,0013003
C2748586,UMLS,0013004
612777,OMIM,0013004
C567566,MESH,0013004
C557674,MESH,0013005
0060484,DOID,0013005
C2748572,UMLS,0013005
612780,OMIM,0013005
0010514,GARD,0013005
199343,Orphanet,0013005
721207002,SCTID,0013005
E23.0,ICD10,0013006
0060874,DOID,0013006
0003919,GARD,0013006
612781,OMIM,0013006
C567564,MESH,0013006
231671,Orphanet,0013006
C2748571,UMLS,0013006
612782,OMIM,0013007
D81.8,ICD10,0013007
C2748568,UMLS,0013007
0010524,GARD,0013007
317428,Orphanet,0013007
C557826,MESH,0013007
C2748557,UMLS,0013008
D81.8,ICD10,0013008
612783,OMIM,0013008
317430,Orphanet,0013008
C557827,MESH,0013008
0010523,GARD,0013008
C548071,MESH,0013009
C2748555,UMLS,0013009
0010689,GARD,0013009
612785,OMIM,0013009
C567562,MESH,0013010
0110522,DOID,0013010
H90.3,ICD10,0013010
C2748554,UMLS,0013010
612789,OMIM,0013010
C2748552,UMLS,0013011
0110110,DOID,0013011
612794,OMIM,0013011
C567561,MESH,0013011
Q21.1,ICD10,0013011
C567559,MESH,0013012
612796,OMIM,0013012
771,Orphanet,0013012
206,Orphanet,0013012
0110902,DOID,0013012
C2748550,UMLS,0013012
612798,OMIM,0013013
C2748545,UMLS,0013013
612813,OMIM,0013014
C2748544,UMLS,0013014
719165004,SCTID,0013014
171866,Orphanet,0013014
Q77.7,ICD10,0013014
C567558,MESH,0013014
0010513,GARD,0013014
0110222,DOID,0013015
C2748541,UMLS,0013015
C2748542,UMLS,0013015
I49.8,ICD10,0013015
612838,OMIM,0013015
D84.8,ICD10,0013016
C2748536,UMLS,0013016
C567555,MESH,0013016
0110912,DOID,0013016
612840,OMIM,0013016
99844,Orphanet,0013016
C567554,MESH,0013017
612841,OMIM,0013017
C2748535,UMLS,0013017
0110702,DOID,0013017
612843,OMIM,0013018
C2748527,UMLS,0013018
C567553,MESH,0013018
C2748508,UMLS,0013020
612851,OMIM,0013020
210115,Orphanet,0013021
C557815,MESH,0013021
0010516,GARD,0013021
C119056,NCIT,0013021
C2748507,UMLS,0013021
612852,OMIM,0013021
612853,OMIM,0013022
C2748506,UMLS,0013022
C2748505,UMLS,0013023
0080405,DOID,0013023
612858,OMIM,0013023
C567548,MESH,0013023
0013124,GARD,0013024
70591,Orphanet,0013024
612862,OMIM,0013024
10068739,MedDRA,0013024
415.19,ICD9,0013024
C2363973,UMLS,0013024
C2748504,UMLS,0013024
416.8,ICD9,0013024
233947005,SCTID,0013024
0060424,DOID,0013025
C3150215,UMLS,0013025
Q93.5,ICD10,0013025
612863,OMIM,0013025
C4304527,UMLS,0013025
C36470,NCIT,0013025
719663005,SCTID,0013025
251056,Orphanet,0013025
0003764,GARD,0013025
H18.5,ICD10,0013026
C2748503,UMLS,0013026
612867,OMIM,0013026
0060454,DOID,0013026
98959,Orphanet,0013026
C567547,MESH,0013026
723582004,SCTID,0013026
H18.5,ICD10,0013027
C2748502,UMLS,0013027
98971,Orphanet,0013027
C567546,MESH,0013027
612868,OMIM,0013027
719296002,SCTID,0013027
0060452,DOID,0013027
9105005,SCTID,0013028
C538234,MESH,0013028
277.2,ICD9,0013028
G71.3,ICD10,0013028
45,Orphanet,0013028
C3887996,UMLS,0013029
612876,OMIM,0013029
0010481,GARD,0013029
C1421994,UMLS,0013029
0111747,DOID,0013029
612877,OMIM,0013030
0110458,DOID,0013030
C2752072,UMLS,0013030
I42.0,ICD10,0013030
C567877,MESH,0013030
C2752071,UMLS,0013031
C567876,MESH,0013031
612881,OMIM,0013031
612899,OMIM,0013032
C2752062,UMLS,0013032
0111322,DOID,0013032
C567867,MESH,0013033
612900,OMIM,0013033
C2752061,UMLS,0013033
612908,OMIM,0013034
C1852127,UMLS,0013034
C565102,MESH,0013034
C557821,MESH,0013035
612913,OMIM,0013035
0060381,DOID,0013035
Q87.0,ICD10,0013035
718681002,SCTID,0013035
0004118,GARD,0013035
141000,Orphanet,0013035
612916,OMIM,0013036
217017,Orphanet,0013036
0010582,GARD,0013036
C2752047,UMLS,0013036
C567865,MESH,0013036
Q87.8,ICD10,0013036
C567864,MESH,0013037
612917,OMIM,0013037
C2752043,UMLS,0013037
Q87.3,ICD10,0013038
10939,GARD,0013038
140944,Orphanet,0013038
0080351,DOID,0013038
612918,OMIM,0013038
C2752042,UMLS,0013038
C567863,MESH,0013038
0010939,GARD,0013038
719475006,SCTID,0013038
C2752041,UMLS,0013039
612921,OMIM,0013039
C567862,MESH,0013039
93576,Orphanet,0013040
C2752040,UMLS,0013040
D58.8,ICD10,0013040
612922,OMIM,0013040
93580,Orphanet,0013041
612923,OMIM,0013041
C2752039,UMLS,0013041
D58.8,ICD10,0013041
612924,OMIM,0013042
C2752038,UMLS,0013042
93578,Orphanet,0013042
D58.8,ICD10,0013042
612925,OMIM,0013043
93575,Orphanet,0013043
D58.8,ICD10,0013043
C2752037,UMLS,0013043
612926,OMIM,0013044
217023,Orphanet,0013044
D58.8,ICD10,0013044
C2752036,UMLS,0013044
C2752035,UMLS,0013045
612929,OMIM,0013045
E74.0,ICD10,0013046
612932,OMIM,0013046
C2752027,UMLS,0013046
0002125,GARD,0013046
C567861,MESH,0013046
99849,Orphanet,0013046
E74.0,ICD10,0013047
C2752022,UMLS,0013047
612933,OMIM,0013047
271.8,ICD9,0013047
6535,HGNC,0013047
284426,Orphanet,0013047
237982007,SCTID,0013047
C538133,MESH,0013047
C2931743,UMLS,0013047
0003160,GARD,0013047
0110802,DOID,0013048
C567858,MESH,0013048
C2752008,UMLS,0013048
612936,OMIM,0013048
E77.8,ICD10,0013049
C2752007,UMLS,0013049
725044000,SCTID,0013049
0012395,GARD,0013049
612937,OMIM,0013049
C567857,MESH,0013049
263494,Orphanet,0013049
C567856,MESH,0013050
C2752001,UMLS,0013050
210144,Orphanet,0013050
Q87.8,ICD10,0013050
612938,OMIM,0013050
612940,OMIM,0013051
Q82.8,ICD10CM,0013051
Q82.8,ICD10,0013051
0070137,DOID,0013051
C567855,MESH,0013051
357064,Orphanet,0013051
0001641,GARD,0013051
C2751987,UMLS,0013051
612943,OMIM,0013052
C2751986,UMLS,0013052
H35.5,ICD10,0013052
0110386,DOID,0013052
C567854,MESH,0013052
612946,OMIM,0013053
719395001,SCTID,0013053
C2751878,UMLS,0013053
C567850,MESH,0013053
Q87.8,ICD10,0013053
217026,Orphanet,0013053
C567849,MESH,0013054
612947,OMIM,0013054
C2751870,UMLS,0013054
C2751864,UMLS,0013055
C548086,MESH,0013055
0010683,GARD,0013055
612948,OMIM,0013055
0080349,DOID,0013056
353217,Orphanet,0013056
612949,OMIM,0013056
C2751855,UMLS,0013056
G31.8,ICD10,0013056
C4512050,UMLS,0013056
726702005,SCTID,0013056
C567847,MESH,0013056
0111291,DOID,0013057
C2751854,UMLS,0013057
612950,OMIM,0013057
85136,Orphanet,0013058
E75.2,ICD10,0013058
720825005,SCTID,0013058
C2751843,UMLS,0013058
C567845,MESH,0013058
0013199,GARD,0013058
612951,OMIM,0013058
612952,OMIM,0013059
0010151,GARD,0013059
C2749659,UMLS,0013059
C535608,MESH,0013059
C168564,NCIT,0013059
0012568,GARD,0013060
G24.1,ICD10,0013060
C567844,MESH,0013060
C2751842,UMLS,0013060
199351,Orphanet,0013060
0060900,DOID,0013060
720466001,SCTID,0013060
612953,OMIM,0013060
G71.8,ICD10,0013061
199340,Orphanet,0013061
0080097,DOID,0013061
C2751831,UMLS,0013061
612954,OMIM,0013061
C567843,MESH,0013061
I45.8,ICD10,0013062
C2751830,UMLS,0013062
0110653,DOID,0013062
C567842,MESH,0013062
612955,OMIM,0013062
C2751829,UMLS,0013063
612956,OMIM,0013063
C567841,MESH,0013063
C567839,MESH,0013064
C2751826,UMLS,0013064
612961,OMIM,0013064
619,Orphanet,0013065
612964,OMIM,0013065
C2751825,UMLS,0013065
C567838,MESH,0013065
0111772,DOID,0013066
612965,OMIM,0013066
0110230,DOID,0013067
Q12.0,ICD10,0013067
612968,OMIM,0013067
C567835,MESH,0013067
C2751822,UMLS,0013067
C2751814,UMLS,0013068
612976,OMIM,0013068
C567834,MESH,0013068
612989,OMIM,0013069
H47.2,ICD10,0013069
C2751812,UMLS,0013069
C567833,MESH,0013069
0111437,DOID,0013069
227976,Orphanet,0013069
C567832,MESH,0013070
C2751811,UMLS,0013070
0070173,DOID,0013070
612997,OMIM,0013070
C567831,MESH,0013071
0070249,DOID,0013071
C2751807,UMLS,0013071
612998,OMIM,0013071
612999,OMIM,0013072
0070250,DOID,0013072
C2751805,UMLS,0013072
613000,OMIM,0013073
C2751804,UMLS,0013073
C2931923,UMLS,0013073
0111709,DOID,0013073
C4701,NCIT,0013074
757.8,ICD9,0013074
0002108,GARD,0013074
2396,Orphanet,0013074
613001,OMIM,0013074
238905009,SCTID,0013074
C0406612,UMLS,0013074
E88.2,ICD10,0013074
C535736,MESH,0013074
613002,OMIM,0013075
C2751803,UMLS,0013075
C2751802,UMLS,0013076
613003,OMIM,0013076
C567819,MESH,0013077
613005,OMIM,0013077
C2751698,UMLS,0013077
E10,ICD10,0013078
0110761,DOID,0013078
C2751697,UMLS,0013078
613006,OMIM,0013078
C567818,MESH,0013078
613007,OMIM,0013079
C2751696,UMLS,0013079
C567817,MESH,0013079
613008,OMIM,0013080
C2751695,UMLS,0013080
C567816,MESH,0013080
D47.9,ICD10,0013081
C3552634,UMLS,0013081
613011,OMIM,0013081
C567815,MESH,0013081
C126344,NCIT,0013081
0060707,DOID,0013081
538963,Orphanet,0013081
C2751686,UMLS,0013081
C538119,MESH,0013082
0002695,GARD,0013082
Q43.1,ICD10,0013082
C2751682,UMLS,0013082
C2751683,UMLS,0013082
613013,OMIM,0013082
2151,Orphanet,0013082
C2751681,UMLS,0013083
613014,OMIM,0013083
613015,OMIM,0013084
C2751680,UMLS,0013084
C2751679,UMLS,0013085
613016,OMIM,0013085
613017,OMIM,0013086
C2751678,UMLS,0013086
0080527,DOID,0013087
C567813,MESH,0013087
613021,OMIM,0013087
C2751666,UMLS,0013087
C2751665,UMLS,0013088
613024,OMIM,0013088
C2751663,UMLS,0013089
0070089,DOID,0013089
613025,OMIM,0013089
C2751664,UMLS,0013089
C2751651,UMLS,0013090
613026,OMIM,0013090
C567810,MESH,0013090
C4304577,UMLS,0013090
Q93.5,ICD10,0013090
0060408,DOID,0013090
217346,Orphanet,0013090
0010592,GARD,0013090
719599008,SCTID,0013090
0111043,DOID,0013091
C2751643,UMLS,0013091
C567809,MESH,0013091
613027,OMIM,0013091
C2751642,UMLS,0013092
613028,OMIM,0013092
C2751641,UMLS,0013093
613029,OMIM,0013093
613030,OMIM,0013094
C2751640,UMLS,0013094
C2751639,UMLS,0013095
613031,OMIM,0013095
613032,OMIM,0013096
C2751638,UMLS,0013096
613033,OMIM,0013097
C2751637,UMLS,0013097
388.12,ICD9,0013098
D006317,MESH,0013098
613035,OMIM,0013098
C0018781,UMLS,0013098
C2751629,UMLS,0013098
C34664,NCIT,0013098
440422,COHD,0013098
73415002,SCTID,0013098
1001254,EFO,0013098
E23.0,ICD10,0013099
0010602,GARD,0013099
613038,OMIMPS,0013099
0002252,GARD,0013099
95494,Orphanet,0013099
718182008,SCTID,0013099
613055,OMIM,0013100
C567802,MESH,0013100
C2751607,UMLS,0013100
613058,OMIM,0013101
C2751606,UMLS,0013101
613059,OMIM,0013102
C2751605,UMLS,0013102
C3150400,UMLS,0013103
613060,OMIM,0013103
C3150398,UMLS,0013103
C2751604,UMLS,0013103
0111292,DOID,0013103
C2751603,UMLS,0013103
C3150399,UMLS,0013103
C3150401,UMLS,0013103
613061,OMIM,0013104
C2751602,UMLS,0013104
C2751601,UMLS,0013105
613062,OMIM,0013105
C2751600,UMLS,0013106
613063,OMIM,0013106
C567796,MESH,0013107
613064,OMIM,0013107
C2751599,UMLS,0013107
0110103,DOID,0013107
C2751597,UMLS,0013108
C1961102,UMLS,0013108
C2751596,UMLS,0013108
C2751594,UMLS,0013108
613065,OMIM,0013108
C2751598,UMLS,0013108
C2751595,UMLS,0013108
C0023449,UMLS,0013108
C2751593,UMLS,0013109
613067,OMIM,0013109
C2751584,UMLS,0013110
0010594,GARD,0013110
0050719,DOID,0013110
